state	county	total_loss	closed_loss	open_loss	cwop_loss	total_pay
SOUTH DAKOTA	LAWRENCE COUNTY	38	25	0	13	267430.43
SOUTH DAKOTA	MARSHALL COUNTY	11	11	0	0	144192.38
SOUTH DAKOTA	CLARK COUNTY	11	9	0	2	184850.2
SOUTH DAKOTA	CLAY COUNTY	12	8	0	4	50953.36
SOUTH DAKOTA	GRANT COUNTY	26	21	2	3	206989.65
SOUTH DAKOTA	LINCOLN COUNTY	121	84	0	37	2107445.22
SOUTH DAKOTA	UNION COUNTY	396	154	3	239	4432236.55
SOUTH DAKOTA	BUTTE COUNTY	12	6	0	6	11833.09
SOUTH DAKOTA	LAKE COUNTY	152	127	0	25	1419601.08
SOUTH DAKOTA	DOUGLAS COUNTY	1	1	0	0	520.3
SOUTH DAKOTA	CUSTER COUNTY	41	30	0	11	560640.86
SOUTH DAKOTA	BROWN COUNTY	483	386	1	96	3284313.26
SOUTH DAKOTA	MEADE COUNTY	14	6	0	8	25523.05
SOUTH DAKOTA	PENNINGTON COUNTY	98	51	1	46	217333.44
SOUTH DAKOTA	TODD COUNTY	2	1	0	1	1361.63
SOUTH DAKOTA	DEUEL COUNTY	1	1	0	0	3757.59
SOUTH DAKOTA	HYDE COUNTY	1	0	0	1	0
SOUTH DAKOTA	HUGHES COUNTY	81	58	0	23	675223.61
SOUTH DAKOTA	BEADLE COUNTY	21	19	0	2	327074.6
SOUTH DAKOTA	BROOKINGS COUNTY	81	61	1	19	803194.17
SOUTH DAKOTA	BRULE COUNTY	2	1	0	1	142021.32
SOUTH DAKOTA	CHARLES MIX COUNTY	4	4	0	0	311230.6
SOUTH DAKOTA	CODINGTON COUNTY	425	363	0	62	5749010.21
SOUTH DAKOTA	DAVISON COUNTY	13	11	0	2	85071.69
SOUTH DAKOTA	DAY COUNTY	252	199	0	53	3951433.91
SOUTH DAKOTA	EDMUNDS COUNTY	4	3	0	1	2979.76
SOUTH DAKOTA	FALL RIVER COUNTY	1	1	0	0	25
SOUTH DAKOTA	FAULK COUNTY	2	2	0	0	5206.44
SOUTH DAKOTA	GREGORY COUNTY	2	2	0	0	161998.1
SOUTH DAKOTA	HAAKON COUNTY	2	0	0	2	0
SOUTH DAKOTA	HAMLIN COUNTY	345	295	2	48	4187780.71
SOUTH DAKOTA	HAND COUNTY	3	3	0	0	76119.01
SOUTH DAKOTA	HANSON COUNTY	3	3	0	0	30479.17
SOUTH DAKOTA	HUTCHINSON COUNTY	9	9	0	0	95129.7
SOUTH DAKOTA	KINGSBURY COUNTY	33	25	0	8	365002.34
SOUTH DAKOTA	LYMAN COUNTY	3	3	0	0	117254.4
SOUTH DAKOTA	MCCOOK COUNTY	11	10	0	1	41755.84
SOUTH DAKOTA	MINNEHAHA COUNTY	129	113	0	16	775413.63
SOUTH DAKOTA	MOODY COUNTY	58	47	0	11	455781.63
SOUTH DAKOTA	ROBERTS COUNTY	58	54	0	4	584784.38
SOUTH DAKOTA	SANBORN COUNTY	14	7	0	7	46952.1
SOUTH DAKOTA	SPINK COUNTY	69	52	1	16	921479.08
SOUTH DAKOTA	STANLEY COUNTY	111	76	2	33	2492397.18
SOUTH DAKOTA	SULLY COUNTY	5	3	0	2	22792.99
SOUTH DAKOTA	TURNER COUNTY	12	8	0	4	77189.16
SOUTH DAKOTA	YANKTON COUNTY	48	28	0	20	353892.39
SOUTH DAKOTA	ZIEBACH COUNTY	3	1	0	2	3427.42
TENNESSEE	BLOUNT COUNTY	27	20	0	7	921219.91
TENNESSEE	COFFEE COUNTY	15	10	0	5	73664.92
TENNESSEE	GREENE COUNTY	24	21	0	3	214329.88
TENNESSEE	HENRY COUNTY	22	18	0	4	95367.48
TENNESSEE	HOUSTON COUNTY	40	36	0	4	1075937.86
TENNESSEE	JACKSON COUNTY	11	9	0	2	1094820.18
TENNESSEE	JEFFERSON COUNTY	16	13	0	3	151013.64
TENNESSEE	LAUDERDALE COUNTY	325	283	2	40	4000862.97
TENNESSEE	LAWRENCE COUNTY	37	30	0	7	666962.51
TENNESSEE	MACON COUNTY	17	14	0	3	196067.12
TENNESSEE	MADISON COUNTY	160	130	0	30	2703435.44
TENNESSEE	MARION COUNTY	80	58	3	19	754404.84
TENNESSEE	MARSHALL COUNTY	43	35	0	8	468742.03
TENNESSEE	MONROE COUNTY	7	4	0	3	14538.08
TENNESSEE	MONTGOMERY COUNTY	218	178	2	38	7737449.26
TENNESSEE	MORGAN COUNTY	5	5	0	0	9392.56
TENNESSEE	SHELBY COUNTY	721	542	6	173	15210545.65
TENNESSEE	WASHINGTON COUNTY	29	26	0	3	250952.12
TENNESSEE	BENTON COUNTY	12	8	0	4	316810.44
TENNESSEE	BRADLEY COUNTY	176	151	0	25	1871267.88
TENNESSEE	CLAY COUNTY	13	12	0	1	297350.27
TENNESSEE	FRANKLIN COUNTY	18	13	0	5	111208.67
TENNESSEE	JOHNSON COUNTY	15	11	2	2	135777.26
TENNESSEE	LINCOLN COUNTY	33	29	0	4	206624.75
TENNESSEE	PERRY COUNTY	74	68	0	6	1574836.11
TENNESSEE	POLK COUNTY	36	31	0	5	514992.43
TENNESSEE	SEVIER COUNTY	287	223	1	63	2265387.82
TENNESSEE	UNION COUNTY	5	5	0	0	87415.95
TENNESSEE	VAN BUREN COUNTY	1	0	1	0	0
TENNESSEE	LAKE COUNTY	24	21	0	3	345867.8
TENNESSEE	HAMILTON COUNTY	1518	1257	10	251	24658138.63
TENNESSEE	PUTNAM COUNTY	16	13	0	3	523345.24
TENNESSEE	CARROLL COUNTY	20	20	0	0	451383.73
TENNESSEE	DECATUR COUNTY	18	13	0	5	175859.06
TENNESSEE	DEKALB COUNTY	5	5	0	0	38014.07
TENNESSEE	FAYETTE COUNTY	19	14	0	5	176707.44
TENNESSEE	WAYNE COUNTY	50	47	0	3	1294996.06
TENNESSEE	CUMBERLAND COUNTY	1	1	0	0	7780.48
TENNESSEE	GRUNDY COUNTY	1	0	0	1	0
TENNESSEE	HANCOCK COUNTY	4	4	0	0	79829.62
TENNESSEE	HARDIN COUNTY	138	119	0	19	1452511.86
TENNESSEE	HENDERSON COUNTY	6	5	0	1	284422.87
TENNESSEE	KNOX COUNTY	474	383	3	88	5398785.02
TENNESSEE	WARREN COUNTY	23	21	0	2	247626.36
TENNESSEE	WILLIAMSON COUNTY	829	699	0	130	21368998.83
TENNESSEE	GIBSON COUNTY	212	171	0	41	3013887.84
TENNESSEE	SULLIVAN COUNTY	99	64	6	29	619903.89
TENNESSEE	TIPTON COUNTY	89	75	0	14	3609357.55
TENNESSEE	ANDERSON COUNTY	43	25	0	18	179551.45
TENNESSEE	SUMNER COUNTY	461	357	12	92	8841261.82
TENNESSEE	WILSON COUNTY	418	324	18	76	6540957.05
TENNESSEE	CAMPBELL COUNTY	34	24	0	10	188985.24
TENNESSEE	CARTER COUNTY	263	197	3	63	4259144.7
TENNESSEE	HICKMAN COUNTY	22	19	0	3	595287.37
TENNESSEE	LEWIS COUNTY	12	10	0	2	303587.44
TENNESSEE	CLAIBORNE COUNTY	29	22	0	7	355722.1
TENNESSEE	HUMPHREYS COUNTY	78	69	0	9	1229737.02
TENNESSEE	SMITH COUNTY	249	200	2	47	4967248.68
TENNESSEE	DAVIDSON COUNTY	3704	3039	107	558	145082662.61
TENNESSEE	HAYWOOD COUNTY	73	63	0	10	1347141.28
TENNESSEE	RUTHERFORD COUNTY	371	291	2	78	5188832.16
TENNESSEE	MEIGS COUNTY	1	0	0	1	0
TENNESSEE	BEDFORD COUNTY	21	19	0	2	247908.13
TENNESSEE	CHESTER COUNTY	2	2	0	0	64274.56
TENNESSEE	BLEDSOE COUNTY	1	0	0	1	0
TENNESSEE	CANNON COUNTY	14	7	1	6	34365.97
TENNESSEE	CHEATHAM COUNTY	415	364	3	48	23671684.59
TENNESSEE	COCKE COUNTY	30	24	0	6	308919.57
TENNESSEE	CROCKETT COUNTY	8	8	0	0	440917.1
TENNESSEE	DAVIDSON	1	1	0	0	10255.64
TENNESSEE	DICKSON COUNTY	39	35	0	4	1104008.97
TENNESSEE	DYER COUNTY	245	207	0	38	4391116.8
TENNESSEE	GILES COUNTY	18	13	0	5	142808.52
TENNESSEE	HAMBLEN COUNTY	21	12	0	9	918888.14
TENNESSEE	HARDEMAN COUNTY	4	4	0	0	13608.34
TENNESSEE	HAWKINS	51	32	5	14	319564.96
TENNESSEE	HAWKINS COUNTY	8	4	0	4	16236.84
TENNESSEE	LOUDON COUNTY	39	28	1	10	377110.27
TENNESSEE	MAURY COUNTY	160	139	0	21	2345359.89
TENNESSEE	MCMINN COUNTY	38	28	0	10	312043.88
TENNESSEE	MCNAIRY COUNTY	9	6	0	3	149048.7
TENNESSEE	OBION COUNTY	116	96	0	20	1305794.89
TENNESSEE	OVERTON COUNTY	7	6	0	1	116770.06
TENNESSEE	RHEA COUNTY	63	44	0	19	609917.25
TENNESSEE	ROANE COUNTY	32	27	0	5	440119.65
TENNESSEE	ROBERTSON COUNTY	60	47	0	13	939252.02
TENNESSEE	SEQUATCHIE COUNTY	18	18	0	0	117119.18
TENNESSEE	STEWART COUNTY	7	6	0	1	268175.18
TENNESSEE	TROUSDALE COUNTY	21	16	0	5	201311.04
TENNESSEE	UNICOI COUNTY	48	30	0	18	268520.21
TENNESSEE	WEAKLEY COUNTY	15	13	0	2	54131.88
TEXAS	CALHOUN COUNTY	586	379	0	207	2831402.79
TEXAS	CHAMBERS COUNTY	1008	788	3	217	26655555.58
TEXAS	CHEROKEE COUNTY	26	21	0	5	301921.11
TEXAS	DALLAS COUNTY	1314	1022	0	292	22974108.16
TEXAS	HALE COUNTY	11	5	1	5	74215.04
TEXAS	HOUSTON COUNTY	30	24	0	6	581953.99
TEXAS	JACKSON COUNTY	159	135	0	24	2033298.53
TEXAS	JEFFERSON COUNTY	11407	8132	8	3267	171374358.39
TEXAS	LAMAR COUNTY	40	33	0	7	250782.29
TEXAS	LEE COUNTY	2	2	0	0	156318.07
TEXAS	LIMESTONE COUNTY	210	192	0	18	3348681.55
TEXAS	MADISON COUNTY	15	13	0	2	172749.28
TEXAS	MARION COUNTY	45	36	0	9	558849.45
TEXAS	MONTGOMERY COUNTY	6722	5895	2	825	155897679.51
TEXAS	SHELBY COUNTY	4	2	0	2	34126.32
TEXAS	WALKER COUNTY	204	178	0	26	2620379.22
TEXAS	WASHINGTON COUNTY	18	14	0	4	61003.99
TEXAS	CLAY COUNTY	36	29	0	7	988918.89
TEXAS	FRANKLIN COUNTY	3	3	0	0	108907.62
TEXAS	HOWARD COUNTY	18	17	0	1	85795.5
TEXAS	JOHNSON COUNTY	232	193	1	38	2816018.06
TEXAS	NEWTON COUNTY	157	128	1	28	1641039.99
TEXAS	POLK COUNTY	169	126	0	43	3018917.08
TEXAS	ORANGE COUNTY	5836	4899	10	927	377264281.76
TEXAS	TRINITY COUNTY	42	38	0	4	666380.05
TEXAS	EL PASO COUNTY	553	249	4	300	2516914.01
TEXAS	DUVAL COUNTY	11	9	0	2	165611.11
TEXAS	HAMILTON COUNTY	9	8	0	1	164225.36
TEXAS	LEON COUNTY	3	3	0	0	17536.65
TEXAS	LIBERTY COUNTY	1948	1647	0	301	24550226.44
TEXAS	MARTIN COUNTY	5	4	0	1	62194.81
TEXAS	TAYLOR COUNTY	61	50	0	11	1207394.01
TEXAS	BROOKS COUNTY	183	149	0	34	1229062.84
TEXAS	DAWSON COUNTY	8	8	0	0	118276.85
TEXAS	FANNIN COUNTY	20	17	0	3	279915.67
TEXAS	FAYETTE COUNTY	41	39	0	2	1326284.64
TEXAS	FLOYD COUNTY	2	1	0	1	13836.85
TEXAS	HALL COUNTY	3	2	0	1	16477.57
TEXAS	HARRIS COUNTY	95274	77467	58	17749	2218947701.13
TEXAS	JASPER COUNTY	99	76	0	23	1276983.79
TEXAS	JONES COUNTY	879	687	2	190	14016187.31
TEXAS	MITCHELL COUNTY	11	8	0	3	120114.58
TEXAS	STEPHENS COUNTY	53	47	0	6	316963.48
TEXAS	TERRELL COUNTY	4	4	0	0	6850.33
TEXAS	BROWN COUNTY	490	405	0	85	8558102.91
TEXAS	CASS COUNTY	22	20	0	2	672739.52
TEXAS	HARDIN COUNTY	1316	1128	1	187	27794231.13
TEXAS	HENDERSON COUNTY	45	36	1	8	1280512.69
TEXAS	KENDALL COUNTY	151	118	1	32	2850636.52
TEXAS	LA SALLE COUNTY	15	6	0	9	48236
TEXAS	MASON COUNTY	3	3	0	0	29062.45
TEXAS	MENARD COUNTY	47	37	0	10	362514.37
TEXAS	WILLIAMSON COUNTY	347	274	2	71	10054793.43
TEXAS	HARRISON COUNTY	116	99	0	17	1899758.43
TEXAS	ANDERSON COUNTY	4	3	0	1	3125.37
TEXAS	ELLIS COUNTY	194	158	0	36	4797543.18
TEXAS	WILSON COUNTY	58	52	0	6	1880368.26
TEXAS	BELL COUNTY	404	306	1	97	12197252.89
TEXAS	CALDWELL COUNTY	405	330	0	75	4909106.7
TEXAS	GRAYSON COUNTY	606	514	0	92	11212309.75
TEXAS	HOPKINS COUNTY	28	26	0	2	225577.49
TEXAS	PANOLA COUNTY	5	5	0	0	35007.04
TEXAS	SMITH COUNTY	187	138	0	49	1825037.51
TEXAS	HILL COUNTY	22	18	0	4	200440.29
TEXAS	MORRIS COUNTY	1	1	0	0	2505.56
TEXAS	HIDALGO COUNTY	1649	1220	2	427	15212366.9
TEXAS	MEDINA COUNTY	125	89	1	35	3310808.28
TEXAS	WOOD COUNTY	1	1	0	0	29785.6
TEXAS	COMANCHE COUNTY	9	7	0	2	43121.26
TEXAS	HASKELL COUNTY	171	143	0	28	1300353.4
TEXAS	CAMERON COUNTY	4878	3327	4	1547	49894243.07
TEXAS	POTTER COUNTY	549	381	2	166	4771669.81
TEXAS	CROCKETT COUNTY	1	1	0	0	11661.63
TEXAS	HARDEMAN COUNTY	1	1	0	0	39974.63
TEXAS	ROBERTSON COUNTY	49	42	0	7	1452680.48
TEXAS	ANGELINA COUNTY	235	196	0	39	3242999.25
TEXAS	ARANSAS COUNTY	2361	1569	0	792	11654904.86
TEXAS	ARCHER COUNTY	10	8	0	2	323174.34
TEXAS	ATASCOSA COUNTY	30	22	0	8	447630.93
TEXAS	AUSTIN COUNTY	76	70	0	6	1847756.13
TEXAS	BAILEY COUNTY	2	2	0	0	32713.04
TEXAS	BANDERA COUNTY	203	157	0	46	4834217.31
TEXAS	BASTROP COUNTY	87	70	0	17	1950747.19
TEXAS	BAYLOR COUNTY	4	3	0	1	22602.44
TEXAS	BEE COUNTY	70	57	0	13	1580471.75
TEXAS	BEXAR COUNTY	1872	1363	21	488	29051111
TEXAS	BLANCO COUNTY	11	4	0	7	57692.19
TEXAS	BOSQUE COUNTY	48	38	0	10	609316.91
TEXAS	BOWIE COUNTY	158	128	0	30	1776529.49
TEXAS	BRAZORIA COUNTY	15609	12761	8	2840	191628578.33
TEXAS	BRAZOS COUNTY	294	220	0	74	2217014.46
TEXAS	BREWSTER COUNTY	12	8	0	4	102804.43
TEXAS	BURLESON COUNTY	38	26	0	12	247664.27
TEXAS	BURNET COUNTY	243	184	0	59	4896110.14
TEXAS	CALLAHAN COUNTY	2	1	0	1	17954.97
TEXAS	CARSON COUNTY	2	1	0	1	1095.61
TEXAS	COLEMAN COUNTY	13	8	1	4	305813.01
TEXAS	COLLIN COUNTY	1609	1138	1	470	21059668.8
TEXAS	COLLINGSWORTH COUNTY	1	1	0	0	399.27
TEXAS	COLORADO COUNTY	26	19	0	7	369821.51
TEXAS	COMAL COUNTY	989	868	0	121	55525392.87
TEXAS	CONCHO COUNTY	1	1	0	0	26344.57
TEXAS	COOKE COUNTY	356	315	0	41	9377542.75
TEXAS	CORYELL COUNTY	11	8	0	3	65871.42
TEXAS	CRANE COUNTY	2	2	0	0	48702.39
TEXAS	CROSBY COUNTY	2	2	0	0	96610.57
TEXAS	DALLAM COUNTY	1	1	0	0	3534.58
TEXAS	DEAF SMITH COUNTY	8	5	0	3	11946.65
TEXAS	DENTON COUNTY	848	628	3	217	8930007.11
TEXAS	DEWITT COUNTY	202	185	0	17	4817387.84
TEXAS	DIMMIT COUNTY	6	4	1	1	51101.65
TEXAS	DONLEY COUNTY	7	4	0	3	7175.1
TEXAS	EASTLAND COUNTY	67	62	0	5	2125237.83
TEXAS	ECTOR COUNTY	111	76	0	35	639207.69
TEXAS	ERATH COUNTY	8	5	0	3	53293.25
TEXAS	FALLS COUNTY	1	1	0	0	5957.15
TEXAS	FISHER COUNTY	33	32	0	1	1852057.31
TEXAS	FORT BEND COUNTY	1610	1079	3	528	15163052.74
TEXAS	FREESTONE COUNTY	5	4	0	1	176418.35
TEXAS	FRIO COUNTY	6	4	0	2	56859.53
TEXAS	GAINES COUNTY	5	4	0	1	28773.12
TEXAS	GALVESTON COUNTY	51906	42503	170	9233	1623687408.08
TEXAS	GARZA COUNTY	1	1	0	0	5957.32
TEXAS	GILLESPIE COUNTY	8	3	0	5	30506
TEXAS	GOLIAD COUNTY	13	13	0	0	348827.08
TEXAS	GONZALES COUNTY	196	179	0	17	5939585.42
TEXAS	GRAY COUNTY	4	3	0	1	91370.74
TEXAS	GREGG COUNTY	160	123	0	37	1039719.09
TEXAS	GRIMES COUNTY	14	12	0	2	237954.63
TEXAS	GUADALUPE COUNTY	2300	2032	0	268	105846309.2
TEXAS	HANSFORD COUNTY	3	3	0	0	110791.05
TEXAS	HAYS COUNTY	248	179	0	69	3665316.15
TEXAS	HOCKLEY COUNTY	5	4	0	1	60284.21
TEXAS	HOOD COUNTY	81	51	0	30	763423.17
TEXAS	HUDSPETH COUNTY	1	1	0	0	245314.1
TEXAS	HUNT COUNTY	34	25	0	9	424799.86
TEXAS	JACK COUNTY	2	2	0	0	58586.64
TEXAS	JIM HOGG COUNTY	9	7	0	2	22516.96
TEXAS	JIM WELLS COUNTY	124	94	0	30	875353.64
TEXAS	KARNES COUNTY	14	8	0	6	96149.82
TEXAS	KAUFMAN COUNTY	34	25	1	8	442196.16
TEXAS	KENEDY COUNTY	4	3	0	1	51485.63
TEXAS	KERR COUNTY	199	153	0	46	2107568.29
TEXAS	KIMBLE COUNTY	10	10	0	0	62035.62
TEXAS	KINNEY COUNTY	1	1	0	0	19553.32
TEXAS	KLEBERG COUNTY	224	187	0	37	971201.34
TEXAS	LAMB COUNTY	2	1	0	1	18892.88
TEXAS	LAMPASAS COUNTY	20	17	0	3	183912.55
TEXAS	LAVACA COUNTY	117	102	0	15	1517182.81
TEXAS	LIPSCOMB COUNTY	4	3	0	1	237844.7
TEXAS	LIVE OAK COUNTY	56	48	0	8	985946.96
TEXAS	LLANO COUNTY	258	175	0	83	2761622.17
TEXAS	LUBBOCK COUNTY	263	159	1	103	1339862.41
TEXAS	MATAGORDA COUNTY	1813	1412	1	400	14397576.13
TEXAS	MAVERICK COUNTY	102	79	9	14	2394986.45
TEXAS	MCLENNAN COUNTY	217	165	0	52	2372973.15
TEXAS	MCMULLEN COUNTY	4	3	0	1	31278.26
TEXAS	MIDLAND COUNTY	110	85	0	25	1057263.54
TEXAS	MILAM COUNTY	12	8	0	4	49651.43
TEXAS	MONTAGUE COUNTY	71	63	0	8	849043.82
TEXAS	MOTLEY COUNTY	2	2	0	0	20000
TEXAS	NACOGDOCHES COUNTY	211	167	0	44	1733361.98
TEXAS	NAVARRO COUNTY	47	35	0	12	297118.68
TEXAS	NOLAN COUNTY	36	34	0	2	340214.73
TEXAS	NUECES COUNTY	3818	2588	0	1230	27041486.24
TEXAS	PALO PINTO COUNTY	66	54	0	12	611254.1
TEXAS	PARKER COUNTY	235	198	0	37	3606408.58
TEXAS	PRESIDIO COUNTY	3	3	0	0	24032.27
TEXAS	RANDALL COUNTY	97	72	0	25	553919.89
TEXAS	REAL COUNTY	64	58	0	6	685785.86
TEXAS	REEVES COUNTY	4	2	0	2	28217.22
TEXAS	REFUGIO COUNTY	51	39	0	12	477743.44
TEXAS	ROCKWALL COUNTY	24	16	0	8	382596.73
TEXAS	RUNNELS COUNTY	1	1	0	0	208788
TEXAS	RUSK COUNTY	39	26	0	13	238077.47
TEXAS	SABINE COUNTY	4	4	0	0	59801
TEXAS	SAN AUGUSTINE COUNTY	1	1	0	0	50400
TEXAS	SAN JACINTO COUNTY	314	282	0	32	3478320.99
TEXAS	SAN PATRICIO COUNTY	1073	891	0	182	7683958.87
TEXAS	SAN SABA COUNTY	14	11	0	3	126537.29
TEXAS	SCURRY COUNTY	6	3	0	3	14106
TEXAS	SHACKELFORD COUNTY	21	15	0	6	109382.95
TEXAS	SOMERVELL COUNTY	49	44	0	5	711187.29
TEXAS	STARR COUNTY	46	37	0	9	592589.22
TEXAS	SUTTON COUNTY	8	7	0	1	25955.5
TEXAS	TARRANT COUNTY	2122	1631	2	489	36291609.92
TEXAS	TERRY COUNTY	9	5	0	4	76327.77
TEXAS	THROCKMORTON COUNTY	4	4	0	0	16292.88
TEXAS	TITUS COUNTY	1	1	0	0	395.96
TEXAS	TOM GREEN COUNTY	84	43	0	41	345489.48
TEXAS	TRAVIS COUNTY	2790	2105	3	682	40837838.53
TEXAS	TYLER COUNTY	129	118	0	11	1911257.82
TEXAS	UPSHUR COUNTY	5	3	0	2	56298.13
TEXAS	UVALDE COUNTY	92	80	0	12	3491270.67
TEXAS	VAL VERDE COUNTY	136	118	1	17	3374938.69
TEXAS	VAN ZANDT COUNTY	15	11	0	4	207690.06
TEXAS	VICTORIA COUNTY	559	466	0	93	8569127.83
TEXAS	WALLER COUNTY	196	177	0	19	4516494.59
TEXAS	WEBB COUNTY	189	139	1	49	5216790.89
TEXAS	WHARTON COUNTY	465	403	0	62	8678900.49
TEXAS	WICHITA COUNTY	1209	986	2	221	17139768.49
TEXAS	WILBARGER COUNTY	8	6	0	2	118560.41
TEXAS	WILLACY COUNTY	397	264	1	132	1977229.11
TEXAS	WISE COUNTY	51	43	0	8	469521.47
TEXAS	YOAKUM COUNTY	12	9	0	3	29122.74
TEXAS	YOUNG COUNTY	88	66	0	22	491375.24
TEXAS	ZAPATA COUNTY	1	1	0	0	35000
TEXAS	ZAVALA COUNTY	44	31	0	13	205197.8
UTAH	MORGAN COUNTY	8	6	0	2	10887.4
UTAH	WASHINGTON COUNTY	35	19	0	16	350788.5
UTAH	SEVIER COUNTY	14	10	0	4	38844.08
UTAH	GARFIELD COUNTY	1	1	0	0	3626.63
UTAH	SUMMIT COUNTY	31	20	0	11	85392.68
UTAH	WAYNE COUNTY	1	0	0	1	0
UTAH	KANE COUNTY	3	1	0	2	9396.67
UTAH	IRON COUNTY	12	8	2	2	53839.69
UTAH	CARBON COUNTY	3	1	0	2	3396.37
UTAH	BEAVER COUNTY	2	2	0	0	7118.88
UTAH	BOX ELDER COUNTY	21	17	0	4	364456.88
UTAH	CACHE COUNTY	35	25	0	10	123521.23
UTAH	DAVIS COUNTY	132	73	1	58	931443.27
UTAH	DUCHESNE COUNTY	7	3	0	4	13054.5
UTAH	EMERY COUNTY	5	2	0	3	12158.57
UTAH	JUAB COUNTY	5	0	0	5	0
UTAH	MILLARD COUNTY	76	72	0	4	1265721.17
UTAH	RICH COUNTY	1	1	0	0	2841.72
UTAH	SALT LAKE COUNTY	334	203	0	131	1481197.71
UTAH	SANPETE COUNTY	9	4	0	5	3845.69
UTAH	TOOELE COUNTY	5	4	0	1	19157.24
UTAH	UINTAH COUNTY	12	9	0	3	77671.01
UTAH	UTAH COUNTY	73	45	0	28	633973.72
UTAH	WASATCH COUNTY	8	5	0	3	35385.01
UTAH	WEBER COUNTY	60	35	0	25	204704.02
VERMONT	WASHINGTON COUNTY	750	576	3	171	21560353.09
VERMONT	FRANKLIN COUNTY	177	146	1	30	2063257.73
VERMONT	ORANGE COUNTY	55	39	1	15	978521.82
VERMONT	WINDHAM COUNTY	262	199	1	62	9407457.32
VERMONT	ESSEX COUNTY	21	15	0	6	366929.7
VERMONT	ORLEANS COUNTY	71	56	0	15	792913.5
VERMONT	ADDISON COUNTY	85	68	2	15	1470882.54
VERMONT	BENNINGTON COUNTY	87	67	1	19	1042248.07
VERMONT	CALEDONIA COUNTY	208	171	1	36	2797675.22
VERMONT	CHITTENDEN COUNTY	188	140	3	45	2497243.82
VERMONT	GRAND ISLE COUNTY	62	45	0	17	796891.18
VERMONT	LAMOILLE COUNTY	101	78	1	22	1070879.9
VERMONT	RUTLAND COUNTY	212	178	2	32	3330650.38
VERMONT	WINDSOR COUNTY	353	268	3	82	14524738.44
VIRGINIA	CLARKE COUNTY	39	33	1	5	755196.64
VIRGINIA	GREENE COUNTY	17	12	0	5	63835.1
VIRGINIA	HENRY COUNTY	197	157	0	40	2348636.51
VIRGINIA	LEE COUNTY	72	53	0	19	795078.5
VIRGINIA	MADISON COUNTY	18	12	0	6	120436.82
VIRGINIA	MONTGOMERY COUNTY	144	115	0	29	998378.4
VIRGINIA	RUSSELL COUNTY	58	48	0	10	330608.91
VIRGINIA	WASHINGTON COUNTY	63	46	0	17	599855.64
VIRGINIA	FRANKLIN COUNTY	30	23	0	7	654184.2
VIRGINIA	PULASKI COUNTY	57	46	0	11	378136.98
VIRGINIA	SCOTT COUNTY	31	25	1	5	428858.58
VIRGINIA	ORANGE COUNTY	13	8	0	5	100501.02
VIRGINIA	MIDDLESEX COUNTY	237	177	0	60	3221602.41
VIRGINIA	SUSSEX COUNTY	35	29	0	6	143669.03
VIRGINIA	CHARLOTTE COUNTY	1	1	0	0	1709.48
VIRGINIA	CARROLL COUNTY	16	13	0	3	136909.61
VIRGINIA	FLOYD COUNTY	11	10	0	1	329976.08
VIRGINIA	RICHMOND COUNTY	81	76	0	5	1729904.82
VIRGINIA	CUMBERLAND COUNTY	41	34	0	7	389590.36
VIRGINIA	TAZEWELL COUNTY	403	331	1	71	3470438.07
VIRGINIA	WARREN COUNTY	404	355	1	48	8025622.07
VIRGINIA	BUCHANAN COUNTY	362	277	0	85	3050221.4
VIRGINIA	LOUISA COUNTY	1	0	0	1	0
VIRGINIA	PAGE COUNTY	181	153	0	28	3455457.39
VIRGINIA	BATH COUNTY	16	15	0	1	177105.68
VIRGINIA	CAMPBELL COUNTY	20	19	0	1	658650.14
VIRGINIA	GRAYSON COUNTY	6	3	0	3	14562.73
VIRGINIA	NELSON COUNTY	35	22	0	13	239775.38
VIRGINIA	YORK COUNTY	1545	1349	6	190	33905011.71
VIRGINIA	CAROLINE COUNTY	3	2	0	1	22208.23
VIRGINIA	FREDERICK COUNTY	45	31	0	14	361526.78
VIRGINIA	INDEPENDENT CITY	23909	18704	95	5110	309183133.72
VIRGINIA	ESSEX COUNTY	254	223	0	31	6391051.89
VIRGINIA	LANCASTER COUNTY	387	308	1	78	5968499.98
VIRGINIA	ROCKINGHAM COUNTY	303	250	0	53	4462697.49
VIRGINIA	GLOUCESTER COUNTY	1335	1121	8	206	30243708.69
VIRGINIA	ALLEGHANY COUNTY	206	179	0	27	2551040.48
VIRGINIA	BRUNSWICK COUNTY	10	5	0	5	21242.76
VIRGINIA	HALIFAX COUNTY	199	165	0	34	1126565.42
VIRGINIA	MECKLENBURG COUNTY	4	3	0	1	7036.32
VIRGINIA	NORTHAMPTON COUNTY	101	77	1	23	1080695.13
VIRGINIA	SURRY COUNTY	75	65	1	9	2424022.92
VIRGINIA	HIGHLAND COUNTY	7	4	0	3	59478.15
VIRGINIA	CRAIG COUNTY	97	76	0	21	1333068.4
VIRGINIA	BEDFORD COUNTY	28	20	0	8	207401.47
VIRGINIA	NORTHUMBERLAND COUNTY	377	281	0	96	6768976.43
VIRGINIA	WESTMORELAND COUNTY	210	164	2	44	6324006
VIRGINIA	CHESTERFIELD COUNTY	172	131	0	41	2577405.88
VIRGINIA	GILES COUNTY	63	53	2	8	919035.07
VIRGINIA	WISE COUNTY	344	281	1	62	1933099.88
